video_id,timestamp,dimensions_height,dimensions_width,video_duration,view_count,likes_count,comments_count,popularity,alternative_medicine,climate_change,covid,election,gmo,health,russia_ukraine,vaccine,tempo,loudness,spec_centroid,brightness,saturation,entropy,warmness,shotc_ps,shotd_ps,facec_ps,faced_ps,face_age_avg,face_female,face_size,face_anger_avg,face_disgust_avg,face_fear_avg,face_happiness_avg,face_sadness_avg,face_surprise_avg,n_evaluation,predicted_msv,perceived_msv,perceived_msv_high_ss,perceived_msv_low_ss,perceived_msv_high_age,perceived_msv_low_age,engagement,survey_batch_id,unique,powerful_impact,goosebump,novel,emotional,exciting,strong_visual,creative,graphic,arousing,unusual,involving,intense,strong_soundtrack,dramatic,stimulating,strong_soundeffect
8,2021-04-21T15:08:29Z,935,750,32.033,201,113.0,4,unpopular,0,0,0,0,0,0,1,0,107.6660156,0.05345061,1541.450494,133.456705,71.62689441,7.01714204,0.323444246,0.031217807,0.998969812,0.218524646,0.156980971,25.57142857,0.714285714,0.017324667,9.042571429,0.214,1.389714286,34.307,1.586,12.873,8,3.49872704,2.889705882,1.779411765,4.0,3.382352941,2.397058824,0.0318,1_105,2.625,2.625,1.75,2.5,4.125,2.875,3.125,2.75,1.875,2.75,3.375,3.125,2.75,3.25,2.875,3.375,3.375
40,2023-02-11T02:26:30Z,750,750,7.245,2455109,114070.0,10214,popular,0,0,1,0,1,0,0,1,107.6660156,0.0,1488.566158,108.7416304,113.6541667,7.414177028,0.612356449,0.27605245,0.492293444,0.27605245,0.483091787,20.875,1.0,0.03107199,0.0,0.0,0.0,0.086,0.0,0.001625,9,3.05919942,2.496732026,2.260504202,3.323529412,3.176470588,1.952941176,257.9393,1_26,2.333333333,1.777777778,2.222222222,2.333333333,2.888888889,2.333333333,4.0,2.444444444,2.555555556,3.111111111,1.888888889,2.777777778,1.777777778,2.0,1.888888889,3.111111111,3.0
47,2022-04-12T05:42:38Z,1333,750,57.966,13830,1402.0,20,popular,0,0,0,0,0,0,0,1,123.046875,0.00955579,1771.76334,167.7332732,194.4787931,3.915209429,0.16954277,0.431287306,0.039425412,0.069005969,0.014663768,23.54285714,0.6,0.023518203,6.795371429,0.691714286,0.162314286,54.46948571,17.53671429,10.66108571,9,4.236943325,4.784313725,4.81372549,4.725490196,5.029411765,4.294117647,1.5252,1_32,5.555555556,5.555555556,2.666666667,5.444444444,4.555555556,4.777777778,5.222222222,5.666666667,4.666666667,3.555555556,5.444444444,5.444444444,3.777777778,5.111111111,4.222222222,4.888888889,4.777777778
72,2021-11-24T03:57:39Z,1920,1080,9.733,107127,2265.0,68,popular,0,0,0,0,1,0,0,0,123.046875,0.186132997,2300.189531,131.3507403,50.69040816,7.579214631,0.333000948,0.102743245,0.996609473,0.0,0.0,34.0,0.666666667,,0.464333333,15.76,26.55933333,0.393,11.67133333,44.98166667,9,3.607674822,2.026143791,2.0,2.039215686,2.514705882,1.635294118,10.946,1_55,2.222222222,2.333333333,2.222222222,1.555555556,1.555555556,1.555555556,2.444444444,2.333333333,2.444444444,1.444444444,1.666666667,1.888888889,2.111111111,2.777777778,2.0,1.444444444,2.444444444
75,2022-11-08T09:15:25Z,1920,1080,118.566,17469,1722.0,78,popular,0,1,0,0,0,0,0,0,103.359375,0.163493425,2276.222234,107.4614619,99.873457,7.177744157,0.327488181,0.202418906,0.041385763,0.379535449,0.027289067,26.79259259,0.881481481,0.12056428,3.691118519,4.679288889,3.142718519,13.20114074,1.136837037,58.7999037,8,4.003783684,4.544117647,4.745098039,3.941176471,4.541176471,4.549019608,1.9269,1_58,4.875,5.75,2.25,4.375,4.875,4.625,5.375,5.0,3.75,4.75,3.625,5.75,5.25,2.75,5.625,5.5,3.125
80,2022-07-02T15:12:59Z,1333,750,51.166,428060,66384.0,198,popular,0,1,0,0,0,0,1,0,151.9990809,0.015201023,2141.453893,144.9693657,86.66601563,6.884634286,0.242619476,0.644959543,0.029651949,0.371340343,0.022527295,32.86956522,0.391304348,0.106020047,2.506478261,9.196608696,1.060521739,27.66452174,1.145782609,14.97926087,8,4.156990213,4.602941176,5.411764706,4.117647059,4.882352941,4.323529412,49.4642,1_62,5.0,5.125,2.875,5.375,4.875,4.25,5.625,5.5,3.375,2.75,5.25,5.0,4.5,4.625,5.625,4.0,4.5
84,2022-05-26T00:47:58Z,1333,750,5.0,7936,1149.0,35,popular,1,0,0,0,0,0,0,0,,,,38.52777209,54.1496,5.280242443,0.016181554,0.2,0.9933332,0.0,0.0,,,,,,,,,,8,3.748796542,2.389705882,1.808823529,2.970588235,3.215686275,1.894117647,0.912,1_66,2.875,3.5,2.0,3.625,3.0,2.125,2.75,3.0,2.75,2.125,2.625,2.625,2.5,1.0,1.625,1.5,1.0
89,2022-08-10T09:02:26Z,1920,1080,10.033,500202,31427.0,344,popular,0,0,0,0,0,0,0,1,0.0,0.0,0.0,77.47556663,32.31470588,4.591303768,0.17841978,0.099671085,0.996710854,0.0,0.0,,,,,,,,,,8,3.684036402,3.198529412,2.576470588,4.235294118,3.838235294,2.558823529,53.1973,1_70,3.75,3.375,2.375,3.25,4.625,3.0,1.875,1.875,4.0,3.75,4.0,3.375,4.75,1.625,4.25,3.0,1.5
97,2022-09-04T19:08:51Z,1333,750,30.566,932,106.0,9,unpopular,0,0,0,0,1,0,0,0,123.046875,0.124258384,2266.103242,141.1115791,79.46718954,7.315713654,0.405679353,0.425309167,0.075834218,0.130864359,0.155401426,43.65,1.0,0.14438201,0.0093,0.0093,5.1424,28.08215,11.0922,0.20935,8,3.62590537,3.764705882,3.352941176,4.450980392,3.323529412,3.911764706,0.1047,1_78,4.0,4.375,3.625,3.625,4.5,3.625,3.875,3.875,2.625,2.5,3.125,4.0,3.75,3.5,4.25,4.375,4.375
111,2023-01-07T04:10:42Z,1920,1080,29.9,2994,230.0,5,unpopular,0,0,0,0,0,0,1,0,107.6660156,2.92e-13,3139.157315,108.9811421,62.4378,7.429558951,0.394259245,0.234113712,0.141742308,0.434782609,0.020324157,24.5,0.416666667,0.004993516,11.33125,10.69083333,0.251916667,20.00566667,7.9105,7.215,8,3.508775798,2.852941176,2.397058824,3.308823529,3.0,2.831932773,0.3229,1_90,2.5,2.5,1.875,2.125,3.0,2.625,4.0,3.625,2.625,3.0,2.25,3.25,2.25,4.875,2.625,3.0,2.375
120,2021-05-05T20:55:46Z,937,750,15.266,4811,412.0,18,unpopular,0,0,0,1,0,0,0,0,112.3471467,0.237218574,2377.824879,124.1965166,48.04506494,7.585878051,0.180032267,0.458535307,0.140679867,0.720555483,0.07503305,29.7,0.3,0.070307354,5.4953,3.6083,10.843,6.8073,3.2255,0.1396,9,3.5694853,3.477124183,3.764705882,3.117647059,2.882352941,3.952941176,0.5241,1_99,3.333333333,3.333333333,2.333333333,3.777777778,3.0,3.333333333,4.0,4.111111111,2.333333333,3.222222222,3.222222222,3.333333333,3.444444444,4.888888889,4.0,3.888888889,3.555555556
134,2021-11-23T01:22:39Z,1920,1080,9.933,33,8.0,2,unpopular,0,0,0,1,0,0,0,0,172.265625,0.312678128,2461.104539,73.39451404,11.8456,6.105483366,1.17e-05,1.107419712,0.087556355,0.0,0.0,,,,,,,,,,9,3.969138966,2.777777778,3.921568627,2.205882353,2.152941176,3.558823529,0.0043,10_110,2.444444444,2.333333333,1.666666667,2.555555556,2.111111111,2.555555556,2.888888889,2.222222222,3.111111111,2.555555556,2.666666667,2.222222222,2.777777778,4.333333333,3.444444444,3.111111111,4.222222222
135,2014-06-30T03:07:10Z,640,640,14.0,0,25.0,3,unpopular,0,0,1,0,0,0,0,0,92.28515625,1.23e-05,2030.4243,166.8612609,150.1703448,6.430728681,0.753251953,0.285714286,0.098312589,0.0,0.0,,,,,,,,,,8,3.68138197,3.654411765,3.776470588,3.450980392,3.480392157,4.176470588,0.0028,10_111,4.375,2.875,2.375,3.875,3.125,4.125,3.5,3.875,3.25,3.625,3.75,3.25,3.875,4.875,3.875,3.625,3.875
157,2023-01-28T03:32:09Z,1333,750,5.573,2001876,120365.0,5530,popular,0,0,1,0,1,0,0,1,184.5703125,0.109983265,2048.944909,133.3479902,45.63607143,7.276596082,0.396842689,0.179436569,0.98690113,0.179436569,0.98690113,28.6,1.0,0.018062498,1.1598,18.6564,0.2646,2.2536,18.4298,53.9064,9,2.809853886,2.045751634,2.319327731,1.088235294,1.725490196,2.205882353,212.7771,10_23,2.111111111,1.333333333,1.555555556,2.0,1.888888889,1.777777778,2.111111111,2.333333333,1.888888889,2.555555556,3.0,2.111111111,1.777777778,2.0,2.333333333,1.777777778,2.222222222
169,2022-05-04T14:03:32Z,1920,1080,59.966,165030,9212.0,192,popular,0,1,0,0,0,0,0,0,75.99954044,0.104647331,802.4464536,95.89049587,51.40716667,7.055999106,0.278822151,0.216789514,0.076368057,0.350198446,0.068451488,39.6375,0.1625,0.111781161,6.7937875,4.6588875,0.76605,20.1711,18.21285,4.3291125,9,4.14127967,4.594771242,4.596638655,4.588235294,4.929411765,4.176470588,17.4434,10_34,5.111111111,5.222222222,2.888888889,4.888888889,4.666666667,4.333333333,5.111111111,5.111111111,3.777777778,3.888888889,4.333333333,5.222222222,4.555555556,4.555555556,4.333333333,5.222222222,4.888888889
175,2023-01-03T07:24:58Z,1333,750,9.266,6512,,114,popular,0,0,0,0,0,1,0,0,151.9990809,0.001446154,2825.418547,133.398817,56.04,7.070050834,0.287228122,0.107921433,0.996474531,0.107921433,0.992877185,27.1,1.0,0.066184297,0.0063,0.0098,0.3517,50.1392,0.0209,17.2986,9,2.879615459,2.843137255,3.270588235,2.308823529,2.682352941,3.044117647,0.6626,10_4,3.444444444,3.111111111,1.777777778,2.666666667,2.777777778,2.555555556,2.888888889,2.444444444,2.333333333,2.555555556,3.666666667,2.777777778,3.0,3.222222222,3.333333333,2.666666667,3.111111111
180,2022-08-31T15:04:21Z,1920,1080,90.033,464493,11228.0,644,popular,0,1,0,0,0,0,0,1,103.359375,0.046220977,2175.001858,94.53615881,66.45997783,6.891918382,0.327492538,0.310997079,0.035344185,0.355425233,0.030127842,61.95348837,0.534883721,0.329800849,4.769197674,9.832860465,3.363011628,27.56040698,9.236337209,15.27227907,7,4.049314836,3.487394958,3.647058824,3.367647059,3.505882353,3.441176471,47.6365,10_44,3.285714286,3.714285714,2.428571429,2.857142857,3.714285714,4.428571429,4.142857143,3.571428571,2.714285714,3.428571429,3.142857143,3.857142857,3.285714286,3.571428571,3.428571429,4.0,3.714285714
190,2021-06-13T20:10:13Z,1138,640,29.633,122143,4050.0,34,popular,0,0,0,0,0,1,0,0,123.046875,0.000272,2380.189848,131.3552816,80.39134228,7.253525794,0.490295392,0.74241555,0.044330186,0.033746161,0.145108494,24.0,1.0,0.270773561,2.029,1.6565,9.7375,5.54175,23.67375,2.03225,8,3.738778615,3.397058824,2.5,4.294117647,3.637254902,2.676470588,12.6227,10_53,5.0,3.75,1.25,3.0,1.875,3.75,4.125,4.75,3.5,3.25,3.25,4.375,2.5,3.875,2.25,3.25,4.0
197,2022-10-24T12:47:49Z,1333,750,19.4,5639,478.0,33,popular,1,0,0,0,0,0,0,0,107.6660156,0.028229209,2000.370935,244.1455373,0.019793814,0.15111612,0.0,0.051546392,0.998281753,0.0,0.0,,,,,,,,,,9,3.130272907,2.581699346,2.838235294,2.376470588,3.058823529,1.985294118,0.615,10_6,2.888888889,2.777777778,1.666666667,2.666666667,3.444444444,2.222222222,2.222222222,1.888888889,2.111111111,1.444444444,2.888888889,2.222222222,2.222222222,4.444444444,2.888888889,2.555555556,3.333333333
199,2021-07-09T20:59:07Z,1333,750,23.2,401553,40594.0,428,popular,0,0,0,0,0,1,0,0,99.38401442,0.011550114,2747.403562,111.3908934,57.37508621,7.33562986,0.2190877,0.043103448,0.99856319,0.560344828,0.060676393,30.71428571,0.071428571,0.022342192,11.54664286,1.431142857,4.260428571,16.387,4.987857143,29.78978571,8,3.525412167,3.117647059,3.235294118,3.0,2.941176471,3.647058824,44.2575,10_61,3.125,3.5,1.875,2.875,2.75,2.625,3.75,2.875,3.25,2.625,3.5,3.0,4.125,2.875,4.0,3.0,3.25
213,2022-08-09T10:36:29Z,1920,1080,10.033,437366,38584.0,395,popular,0,0,0,0,0,0,0,1,0.0,0.0,0.0,102.553752,27.11784314,4.420506054,0.078324,0.099671085,0.996710854,0.398684342,0.996710854,55.6969697,0.0,0.029241147,3.706515152,0.037939394,25.54548485,0.064606061,0.225545455,0.100878788,8,2.805592985,2.75,2.431372549,2.941176471,2.552941176,3.078431373,47.6345,10_74,3.625,2.375,2.625,3.25,2.75,2.75,1.875,2.5,2.25,2.0,4.375,2.375,3.0,2.625,3.625,2.375,2.375
215,2022-03-16T12:27:55Z,1333,750,46.133,374,47.0,0,unpopular,0,0,0,0,1,0,0,0,112.3471467,0.000561,1663.368068,124.2924666,72.45099567,7.124768471,0.306024921,0.585264344,0.036314756,0.411852687,0.02966252,32.07692308,0.692307692,0.01805398,0.063769231,4.894230769,0.522692308,50.89038462,5.584653846,6.362615385,9,4.20859469,4.830065359,5.082352941,4.514705882,4.223529412,5.588235294,0.0421,10_76,5.666666667,5.222222222,2.777777778,5.222222222,4.555555556,5.222222222,4.888888889,5.666666667,3.888888889,5.111111111,5.0,5.333333333,4.444444444,4.888888889,4.555555556,5.333333333,4.333333333
217,2021-09-01T12:50:13Z,995,640,457.333,428,40.0,0,unpopular,0,1,0,0,0,0,0,0,107.6660156,0.002126218,1431.493517,143.3679749,64.71390031,7.202181927,0.49338202,0.010932953,0.19992726,0.019679315,0.109353821,50.13111111,1.0,0.327099728,1.632073333,13.31599556,7.162864444,11.97681778,19.12321556,9.381117778,9,3.182077808,2.202614379,2.078431373,2.264705882,2.546218487,1.0,0.0468,10_78,2.555555556,2.222222222,1.666666667,2.555555556,2.777777778,2.222222222,1.666666667,2.0,2.111111111,2.444444444,2.888888889,2.555555556,2.0,2.0,2.333333333,1.888888889,1.555555556
225,2023-01-06T17:20:35Z,1350,1080,59.033,2601,384.0,26,unpopular,1,0,0,0,0,0,0,0,69.83741554,0.019846344,1455.642797,52.0925747,164.1386824,4.390001196,0.064973823,0.050819033,0.332770563,0.169396778,0.068097505,40.0,1.0,0.011741029,2.621,7.255666667,0.482111111,69.51211111,15.16233333,0.050222222,8,3.653856652,3.992647059,4.264705882,3.176470588,4.058823529,3.970588235,0.3011,10_85,5.0,3.25,1.625,4.625,3.875,3.125,4.375,4.375,4.375,3.5,4.75,4.25,3.25,4.5,5.25,3.875,3.875
227,2023-04-05T18:52:54Z,1333,750,42.284,3574,337.0,42,unpopular,1,0,0,0,0,0,0,0,107.6660156,0.229496896,2078.098698,123.5502352,53.54198113,6.580597429,0.226464803,0.236496074,0.099170693,1.158830763,0.033495566,22.08450704,0.0,0.237206236,2.055830986,12.25983099,0.071478873,24.26604225,19.82926761,1.191126761,8,3.774852759,3.066176471,3.549019608,2.776470588,3.361344538,1.0,0.3953,10_87,3.875,2.625,1.375,3.25,2.0,3.25,3.875,3.625,2.875,2.625,3.375,3.25,2.5,4.0,2.5,3.375,3.75
257,2014-04-08T17:18:51Z,640,640,14.0,0,2.0,0,unpopular,0,0,1,0,0,0,0,0,172.265625,1.02e-06,3365.531657,166.5824532,124.1973016,7.362139981,0.545636471,0.142857143,0.44568375,0.142857143,0.221650214,44.33333333,0.0,0.112794412,0.690333333,6.34,0.100166667,12.6175,0.8015,53.62416667,10,2.672683779,1.935294118,1.823529412,2.047058824,1.897058824,2.088235294,0.0002,2_113,1.9,1.6,1.2,2.5,2.0,2.0,1.9,2.0,2.0,1.6,3.2,1.8,1.6,1.7,1.8,1.7,2.4
263,2021-06-25T11:13:34Z,1333,750,29.766,1908,337.0,25,unpopular,1,0,0,0,0,0,0,0,129.1992188,0.051970858,2374.941094,119.8368977,76.03993289,7.570528315,0.364594344,0.235167641,0.141740495,0.201572264,0.204931801,25.18181818,0.5,0.022125167,13.89318182,6.342590909,0.139272727,13.577,19.28131818,0.888272727,10,3.527332388,3.676470588,3.729411765,3.623529412,3.720588235,3.647058824,0.227,2_119,4.4,3.5,1.8,4.0,2.2,3.6,4.4,4.0,3.5,2.6,4.4,3.4,4.0,4.7,4.6,3.3,4.1
269,2022-09-24T15:00:07Z,1333,750,21.1,471272,30211.0,1224,popular,0,0,1,0,1,0,0,1,99.38401442,0.064160362,2276.998979,44.23935587,179.6206604,4.546351448,0.089976732,0.047393365,0.99842019,0.047393365,0.990521327,41.72727273,0.0,0.023316801,4.971181818,11.00527273,2.084454545,0.308863636,1.434090909,9.713727273,9,3.066720477,2.941176471,2.647058824,3.308823529,2.68627451,3.450980392,50.2707,2_16,2.888888889,2.888888889,1.888888889,3.222222222,3.555555556,3.222222222,2.555555556,2.777777778,2.444444444,2.555555556,3.222222222,2.888888889,3.111111111,2.888888889,3.555555556,3.111111111,3.222222222
279,2023-01-05T17:03:26Z,1333,750,44.9,3054727,112558.0,10020,popular,0,0,1,0,1,0,0,1,123.046875,0.080369897,2466.381272,37.79333124,182.0414222,4.659921675,0.183259289,0.378619154,0.058081142,0.890868597,0.051447661,34.13829787,0.0,0.018622412,2.132085106,8.288734043,0.268510638,69.44895745,2.327574468,2.57643617,7,4.003960812,3.831932773,4.058823529,3.741176471,3.411764706,4.882352941,317.7305,2_25,4.857142857,3.428571429,2.428571429,4.714285714,3.714285714,4.142857143,4.428571429,3.857142857,4.0,3.857142857,4.571428571,4.142857143,3.571428571,2.571428571,4.285714286,4.0,2.571428571
282,2022-12-31T15:16:04Z,1333,750,13.4,161146,23797.0,372,popular,0,0,0,0,0,0,1,0,117.4538352,0.053935092,2054.997998,121.598001,72.81552239,7.377103792,0.022535775,0.074626866,0.997512388,0.0,0.0,,,,,,,,,,6,3.667099735,3.578431373,2.617647059,4.058823529,3.205882353,3.764705882,18.5315,2_28,3.5,4.166666667,2.0,3.833333333,4.166666667,4.0,5.166666667,3.166666667,3.166666667,3.5,3.5,3.666666667,4.5,2.0,4.0,3.666666667,2.833333333
285,2021-05-25T13:37:43Z,1333,750,29.666,15444,3221.0,25,popular,0,1,0,0,0,0,0,0,172.265625,0.186727419,414.337106,120.3284431,88.91577181,7.110379953,0.373544317,0.235960359,0.141736736,0.101125868,0.142699836,26.78571429,0.714285714,0.18821953,0.242714286,0.218428571,11.6555,5.118214286,1.302785714,32.08557143,8,3.675464814,4.051470588,3.705882353,4.166666667,3.931372549,4.411764706,1.869,2_30,3.875,4.625,2.375,4.0,4.625,3.75,4.5,4.5,3.0,3.5,3.75,4.625,3.75,4.875,4.375,4.625,4.125
300,2022-10-18T15:47:31Z,848,480,73.933,129260,23154.0,469,popular,0,0,0,1,0,0,0,0,107.6660156,0.008536041,1926.879943,155.4151272,43.84454054,4.370502375,0.069426418,0.054103039,0.249550268,0.094680319,0.334472718,39.96449704,0.0,0.08458362,1.810420118,2.341698225,0.265792899,34.13128402,3.761928994,3.098076923,8,3.315590006,2.852941176,3.450980392,2.494117647,3.023529412,2.568627451,15.2883,2_44,3.0,2.625,1.0,2.75,3.75,2.875,3.125,3.25,2.75,2.875,3.25,3.25,3.25,2.375,3.625,2.625,2.125
311,2022-06-10T21:32:47Z,1333,750,58.133,26068,2842.0,52,popular,1,0,0,0,0,0,0,0,161.4990234,0.095741622,1308.492406,169.4907818,60.00388316,7.365993904,0.212495834,0.154817401,0.110602058,0.103211601,0.165138562,42.33898305,0.0,0.217877975,0.338,0.945525424,0.157864407,2.306694915,0.997271186,0.07820339,7,3.567795464,3.159663866,2.568627451,3.602941176,2.529411765,4.0,2.8962,2_54,3.142857143,2.571428571,3.428571429,3.142857143,3.142857143,2.285714286,3.285714286,3.285714286,3.714285714,2.714285714,3.714285714,3.0,2.857142857,3.714285714,3.285714286,3.0,3.428571429
322,2022-03-17T14:24:22Z,1333,750,6.733,62306,8839.0,5,popular,0,1,0,0,0,0,1,0,129.1992188,1.06e-08,1142.252141,135.0682561,68.17852941,7.574582749,0.497376845,0.148522204,0.995098767,0.445566612,0.603990297,25.92307692,0.538461538,0.08128087,0.018846154,0.276615385,6.316307692,38.78623077,0.761538462,7.614076923,7,2.792413295,2.260504202,3.137254902,1.602941176,1.745098039,2.647058824,7.115,2_64,2.142857143,2.285714286,1.714285714,2.142857143,2.285714286,1.857142857,2.142857143,2.857142857,2.285714286,2.142857143,2.571428571,3.0,1.857142857,2.714285714,1.857142857,2.285714286,2.285714286
325,2022-08-04T11:51:19Z,1920,1080,21.1,123115,15088.0,46,popular,0,1,0,0,0,0,1,0,151.9990809,0.028017325,1641.885797,128.8071733,107.1916981,7.333803804,0.25984228,0.805687204,0.057243741,0.805687204,0.04153889,25.35,0.45,0.112267417,4.17305,1.22745,6.0126,38.28985,7.2738,10.48655,7,4.166691123,4.773109244,5.294117647,3.470588235,4.117647059,5.035294118,13.8249,2_67,4.857142857,5.571428571,3.857142857,5.142857143,5.285714286,4.857142857,6.142857143,5.0,3.0,4.857142857,4.285714286,5.428571429,3.714285714,5.0,4.857142857,5.0,4.285714286
340,2022-12-06T00:01:10Z,1920,1080,45.568,145043,15813.0,130,popular,0,0,0,0,0,0,0,1,99.38401442,0.033484425,557.9729956,120.4190397,36.09210526,7.48223688,0.133833307,0.175561798,0.124081963,1.294768258,0.031913564,34.64615385,0.076923077,0.013493131,4.171923077,1.416276923,2.947923077,11.16455385,6.670984615,11.14847692,9,4.058852815,4.496732026,4.31372549,4.862745098,4.529411765,4.455882353,16.0986,2_80,4.444444444,5.333333333,3.888888889,4.333333333,5.222222222,3.666666667,5.111111111,4.666666667,3.777777778,3.444444444,3.777777778,4.555555556,4.888888889,5.0,5.333333333,4.666666667,4.333333333
350,2022-08-24T07:24:21Z,1137,640,10.9,7109,535.0,0,popular,0,0,0,0,0,1,0,0,129.1992188,0.2274407,1779.154933,189.1059663,109.918,5.50050502,0.482238005,0.091743119,0.996941835,0.275229358,0.091743119,34.0,0.0,0.001965153,0.534333333,60.735,5.388,9.962666667,2.390666667,3.261666667,8,3.655532647,4.691176471,5.607843137,4.141176471,4.401960784,5.558823529,0.7644,2_9,5.25,5.25,2.25,5.125,4.375,4.5,5.125,5.0,4.125,3.875,4.75,4.375,5.125,5.0,5.75,5.375,4.5
353,2017-11-16T18:50:10Z,750,750,15.1,74,12.0,2,unpopular,0,1,0,0,0,0,0,0,129.1992188,0.0,3938.294693,98.44390294,61.61605263,7.239280991,0.421952839,0.132450331,0.497792517,0.0,0.0,,,,,,,,,,8,3.495802792,3.264705882,3.862745098,2.905882353,2.529411765,4.490196078,0.0088,2_92,3.875,3.75,2.625,3.625,3.875,3.125,3.375,3.0,2.375,3.25,3.25,4.0,3.25,3.0,3.5,2.75,2.875
362,2023-01-10T01:40:15Z,1333,750,68.4,21910,2687.0,116,popular,0,0,0,1,0,0,0,0,123.046875,0.039669961,1696.390255,84.26336264,81.49611111,6.469795945,0.21059459,0.277777778,0.05214425,0.716374269,0.028822055,45.84615385,0.145833333,0.115742239,7.475901099,7.979659341,2.540747253,16.34026374,11.86912088,2.405175824,8,4.202805104,3.676470588,3.5,3.735294118,3.774509804,3.382352941,2.4713,3_10,3.625,4.125,2.25,3.125,3.625,3.375,4.25,3.75,3.875,3.5,3.125,3.625,4.0,4.25,5.0,3.375,3.625
